cartodb_id,the_geom,name,id,symbolfld,nrel_id,cooling,nameplate,longitude,fuel,latitude,lakeocean,pca,state
1044,0101000020E610000033333333338B57C00000000000104040,77674,949,Default Symbol,77674,5,939.6,-94.175,3,32.125,0,p63,TX
1045,0101000020E61000009A99999999B155C09A99999999294040,77675,950,Default Symbol,77675,5,927.1,-86.775,3,32.325,0,p90,AL
1046,0101000020E61000009A99999999115DC0CDCCCCCCCC7C4640,77698,951,Default Symbol,77698,2,6.2,-116.275,1,44.975,0,p15,ID
1047,0101000020E610000033333333339B56C09A99999999F93D40,77709,952,Default Symbol,77709,5,894.2,-90.425,3,29.975,0,p58,LA
1048,0101000020E610000000000000000853C09A99999999894440,77747,953,Default Symbol,77747,2,2688.052,-76.125,4,41.075,0,p122,PA
1049,0101000020E610000033333333332B53C06666666666964240,77749,954,Default Symbol,77749,1,1856.172,-76.675,4,37.175,0,p99,VA
1050,0101000020E610000033333333339B5BC03333333333C34340,77757,955,Default Symbol,77757,2,58.1,-110.425,2,39.525,1,p25,UT
1051,0101000020E6100000CDCCCCCCCC5454C03333333333234140,77769,956,Default Symbol,77769,2,1029.6,-81.325,4,34.275,0,p96,SC
1052,0101000020E61000003333333333BB57C06666666666C63F40,77820,957,Default Symbol,77820,2,114,-94.925,1,31.775,0,p66,TX
1053,0101000020E610000033333333330B53C09A99999999694440,77860,958,Default Symbol,77860,2,99.2,-76.175,2,40.825,1,p122,PA
1054,0101000020E610000033333333338B56C09A99999999494240,77879,959,Default Symbol,77879,5,506.6,-90.175,3,36.575,0,p84,MO
1055,0101000020E61000009A999999998156C0CDCCCCCCCC7C4140,77934,960,Default Symbol,77934,5,903.9,-90.025,3,34.975,1,p87,MS
1056,0101000020E61000009A999999994153C06666666666564240,77935,961,Default Symbol,77935,2,71.2,-77.025,1,36.675,0,p99,VA
1057,0101000020E61000009A999999990158C03333333333D33C40,77938,962,Default Symbol,77938,2,2746.6,-96.025,4,28.825,1,p65,TX
1058,0101000020E610000000000000006851C06666666666564640,77977,963,Default Symbol,77977,1,68.4,-69.625,1,44.675,0,p134,ME
1059,0101000020E61000003333333333BB5CC06666666666364240,78044,964,Default Symbol,78044,6,664.7,-114.925,3,36.425,1,p13,NV
1060,0101000020E6100000CDCCCCCCCC8453C00000000000504540,78045,965,Default Symbol,78045,5,56.6,-78.075,3,42.625,0,p127,NY
1061,0101000020E61000009A999999996158C00000000000E03940,78060,84,Default Symbol,78060,2,24,-97.525,5,25.875,0,p65,TX
1062,0101000020E61000009A999999996158C00000000000E03940,78060,966,Default Symbol,78060,5,86,-97.525,3,25.875,0,p65,TX
1063,0101000020E610000033333333338B5EC06666666666364440,78103,967,Default Symbol,78103,2,62.7,-122.175,1,40.425,0,p9,CA
1064,0101000020E6100000CDCCCCCCCC4455C03333333333A34140,78118,968,Default Symbol,78118,2,2472.8,-85.075,4,35.275,0,p92,TN
1065,0101000020E61000003333333333CB52C0CDCCCCCCCCFC4340,78151,969,Default Symbol,78151,2,55,-75.175,5,39.975,0,p122,PA
1066,0101000020E61000009A999999991155C03333333333C34440,78169,970,Default Symbol,78169,2,7.2,-84.275,1,41.525,1,p111,OH
1067,0101000020E61000000000000000C855C03333333333933E40,78177,971,Default Symbol,78177,5,274.5,-87.125,3,30.575,1,p91,FL
1068,0101000020E610000000000000004858C00000000000E03C40,78220,85,Default Symbol,78220,1,25,-97.125,5,28.875,0,p65,TX
1069,0101000020E610000000000000004858C00000000000E03C40,78220,972,Default Symbol,78220,4,189.6,-97.125,3,28.875,0,p65,TX
1070,0101000020E6100000CDCCCCCCCC2458C00000000000704440,78230,973,Default Symbol,78230,5,119,-96.575,3,40.875,0,p41,NE
1071,0101000020E61000009A99999999E152C06666666666B64340,78246,974,Default Symbol,78246,2,2467.8,-75.525,4,39.425,0,p126,NJ
1072,0101000020E6100000CDCCCCCCCC0452C0CDCCCCCCCC1C4640,78293,975,Default Symbol,78293,2,21.5,-72.075,1,44.225,0,p129,VT
1073,0101000020E61000000000000000685CC09A99999999494540,78306,976,Default Symbol,78306,5,10.175,-113.625,3,42.575,0,p15,ID
1074,0101000020E61000009A999999992154C03333333333E34140,78314,977,Default Symbol,78314,5,593.8,-80.525,3,35.775,0,p97,NC
1075,0101000020E61000009A99999999F153C09A99999999494440,385508,978,Default Symbol,385508,5,556,-79.775,3,40.575,0,p115,PA
1076,0101000020E61000009A99999999615EC06666666666364340,385530,979,Default Symbol,385530,5,71.5,-121.525,3,38.425,0,p9,CA
1077,0101000020E61000009A999999990158C03333333333234740,385617,980,Default Symbol,385617,2,129.4,-96.025,2,46.275,0,p43,MN
1078,0101000020E61000003333333333CB56C09A99999999793E40,385643,981,Default Symbol,385643,2,175,-91.175,5,30.475,0,p58,LA
1079,0101000020E61000009A999999997152C09A99999999494540,404924,982,Default Symbol,404924,5,893.1,-73.775,3,42.575,0,p127,NY
1080,0101000020E6100000CDCCCCCCCC845EC00000000000D04240,405319,983,Default Symbol,405319,5,620,-122.075,3,37.625,1,p9,CA
1081,0101000020E6100000CDCCCCCCCC5457C09A99999999294640,587518,984,Default Symbol,587518,5,334.5,-93.325,3,44.325,1,p43,MN
1082,0101000020E610000066666666667E5EC00000000000B04240,587560,985,Default Symbol,587560,5,154,-121.975,3,37.375,1,p9,CA
1083,0101000020E610000033333333338B5DC0CDCCCCCCCCFC4040,587567,986,Default Symbol,587567,5,158.8,-118.175,3,33.975,1,p10,CA
1084,0101000020E61000000000000000C85EC06666666666164740,587571,987,Default Symbol,587571,5,483,-123.125,3,46.175,0,p5,OR
1085,0101000020E6100000CDCCCCCCCC3458C09A99999999294440,587613,988,Default Symbol,587613,5,303.3,-96.825,3,40.325,0,p40,NE
1086,0101000020E6100000CDCCCCCCCC5457C00000000000904540,587650,989,Default Symbol,587650,5,602.8,-93.325,3,43.125,1,p45,IA
1087,0101000020E610000000000000006856C09A99999999E94440,587651,990,Default Symbol,587651,5,570.6,-89.625,3,41.825,0,p80,IL
1088,0101000020E610000033333333333B5EC0CDCCCCCCCCBC4240,587704,991,Default Symbol,587704,5,300.6,-120.925,3,37.475,1,p9,CA
1089,0101000020E61000009A999999996157C09A99999999694640,587724,992,Default Symbol,587724,2,23.4,-93.525,1,44.825,0,p43,MN
1090,0101000020E610000066666666666E52C06666666666564540,587756,993,Default Symbol,587756,5,653.7,-73.725,3,42.675,0,p127,NY
1091,0101000020E61000003333333333DB57C09A99999999F93C40,587788,994,Default Symbol,587788,5,260,-95.425,3,28.975,0,p67,TX
1092,0101000020E610000033333333335B56C09A99999999894540,587800,995,Default Symbol,587800,5,169.3,-89.425,3,43.075,1,p78,WI
1093,0101000020E61000000000000000685DC00000000000F04040,587835,996,Default Symbol,587835,5,49,-117.625,3,33.875,1,p10,CA
1094,0101000020E61000006666666666AE57C03333333333533D40,587898,997,Default Symbol,587898,5,861,-94.725,3,29.325,1,p67,TX
1095,0101000020E610000033333333330B56C09A99999999294640,587938,998,Default Symbol,587938,5,620,-88.175,3,44.325,0,p76,WI
1096,0101000020E61000000000000000585AC09A99999999294640,587961,999,Default Symbol,587961,3,95,-105.375,2,44.325,0,p23,WY
1097,0101000020E6100000CDCCCCCCCCE45AC03333333333E34640,587988,1000,Default Symbol,587988,2,115.7,-107.575,2,45.775,0,p18,MT
1098,0101000020E610000066666666660E5BC06666666666564240,587994,1001,Default Symbol,587994,5,67,-108.225,3,36.675,1,p31,NM
1099,0101000020E610000066666666666E56C00000000000F04140,587996,1002,Default Symbol,587996,5,679.1,-89.725,3,35.875,0,p85,AR
1100,0101000020E610000033333333334B54C06666666666364040,588007,1003,Default Symbol,588007,5,1376.6,-81.175,3,32.425,0,p94,GA
1101,0101000020E610000033333333333B5EC03333333333234340,588008,1004,Default Symbol,588008,2,22.5,-120.925,1,38.275,1,p9,CA
1102,0101000020E61000006666666666EE5BC09A99999999094440,588012,1005,Default Symbol,588012,5,140,-111.725,3,40.075,1,p25,UT
1103,0101000020E61000003333333333FB53C0CDCCCCCCCCDC4340,588046,1006,Default Symbol,588046,2,807.5,-79.925,2,39.725,0,p116,WV
1104,0101000020E61000000000000000E857C09A99999999A94640,588093,1007,Default Symbol,588093,2,64,-95.625,1,45.325,0,p43,MN
1105,0101000020E6100000CDCCCCCCCC9453C0CDCCCCCCCCDC4240,588110,1008,Default Symbol,588110,5,559,-78.325,3,37.725,0,p99,VA
1106,0101000020E61000009A99999999515BC00000000000104140,588164,1009,Default Symbol,588164,2,3,-109.275,1,34.125,1,p29,AZ
1107,0101000020E610000000000000002852C09A99999999C94440,588165,1010,Default Symbol,588165,5,693,-72.625,3,41.575,0,p132,CT
1108,0101000020E610000033333333337B56C06666666666D64140,588238,1011,Default Symbol,588238,2,720,-89.925,2,35.675,0,p85,AR
1109,0101000020E6100000CDCCCCCCCC3454C06666666666F64440,593927,1012,Default Symbol,593927,5,21.2,-80.825,3,41.925,1,p111,OH
1110,0101000020E610000033333333333B53C0CDCCCCCCCC7C4340,594170,1013,Default Symbol,594170,2,5.4,-76.925,5,38.975,1,p123,MD
1111,0101000020E61000000000000000F85BC09A99999999E94340,606380,1014,Default Symbol,606380,6,566.9,-111.875,3,39.825,0,p25,UT
1112,0101000020E61000009A99999999A155C00000000000603F40,606975,1015,Default Symbol,606975,5,654,-86.525,3,31.375,0,p90,AL
1113,0101000020E61000000000000000485DC00000000000904040,607160,1016,Default Symbol,607160,5,559,-117.125,3,33.125,1,p11,CA
1114,0101000020E6100000CDCCCCCCCCB453C06666666666364340,607176,1017,Default Symbol,607176,2,2.5,-78.825,5,38.425,1,p99,VA
1115,0101000020E61000009A99999999E156C0CDCCCCCCCC3C4140,607274,1018,Default Symbol,607274,2,18,-91.525,1,34.475,1,p85,AR
1116,0101000020E6100000CDCCCCCCCC9452C03333333333434440,608012,1019,Default Symbol,608012,5,22.5,-74.325,1,40.525,1,p126,NJ
1117,0101000020E610000033333333334B57C06666666666764640,609597,1020,Default Symbol,609597,2,37,-93.175,1,44.925,0,p43,MN
1118,0101000020E6100000CDCCCCCCCC9454C00000000000704240,613310,1021,Default Symbol,613310,2,668,-82.325,2,36.875,0,p118,VA
1119,0101000020E61000009A999999998157C06666666666164640,613326,1022,Default Symbol,613326,5,530,-94.025,3,44.175,1,p68,MN
1120,0101000020E610000066666666663E58C09A99999999793F40,613335,1023,Default Symbol,613335,2,925,-96.975,2,31.475,1,p63,TX
1121,0101000020E61000009A99999999215DC06666666666564440,613373,1024,Default Symbol,613373,2,242,-116.525,2,40.675,0,p12,NV
1122,0101000020E610000066666666665E52C0CDCCCCCCCC5C4440,626314,1025,Default Symbol,626314,5,179.6,-73.475,3,40.725,1,p128,NY
1123,0101000020E61000009A99999999F15BC09A99999999294440,632007,1026,Default Symbol,632007,5,1220.3,-111.775,3,40.325,1,p25,UT
1124,0101000020E610000000000000005852C0CDCCCCCCCC5C4440,632045,1027,Default Symbol,632045,5,82,-73.375,3,40.725,0,p128,NY
1125,0101000020E610000033333333333B52C09A99999999694440,632047,1028,Default Symbol,632047,5,348.9,-72.925,3,40.825,1,p128,NY
1126,0101000020E61000000000000000585EC03333333333634340,632209,1029,Default Symbol,632209,5,164,-121.375,3,38.775,1,p9,CA
1127,0101000020E61000000000000000F855C00000000000704540,650972,1030,Default Symbol,650972,2,1316.3,-87.875,2,42.875,1,p79,WI
1128,0101000020E61000000000000000B854C00000000000504340,676259,1031,Default Symbol,676259,1,67,-82.875,5,38.625,0,p112,OH
1129,0101000020E61000009A99999999E15DC06666666666564240,732864,1032,Default Symbol,732864,5,48.3,-119.525,3,36.675,0,p9,CA
1130,0101000020E610000000000000001854C0CDCCCCCCCCAC3A40,732898,1033,Default Symbol,732898,5,4263,-80.375,3,26.675,1,p102,FL
1131,0101000020E610000066666666665E5AC06666666666364640,735714,1034,Default Symbol,735714,2,390,-105.475,2,44.425,1,p23,WY
1132,0101000020E6100000CDCCCCCCCC845BC03333333333434140,737634,1035,Default Symbol,737634,2,27.2,-110.075,1,34.525,1,p28,AZ
1133,0101000020E610000066666666660E5CC0CDCCCCCCCC5C4440,746556,1036,Default Symbol,746556,2,82,-112.225,2,40.725,1,p25,UT
1134,0101000020E610000000000000001854C00000000000603B40,748853,1037,Default Symbol,748853,5,411.4,-80.375,3,27.375,1,p102,FL
1135,0101000020E6100000CDCCCCCCCC2458C00000000000A03C40,751356,1038,Default Symbol,751356,2,310,-96.575,2,28.625,1,p65,TX
1136,0101000020E610000066666666661E58C0CDCCCCCCCC2C3F40,820019,1039,Default Symbol,820019,2,1795.4,-96.475,2,31.175,1,p63,TX
1137,0101000020E6100000CDCCCCCCCC4458C03333333333933E40,826582,1040,Default Symbol,826582,2,691.5,-97.075,2,30.575,1,p63,TX
1138,0101000020E61000009A99999999515AC03333333333234640,840309,1041,Default Symbol,840309,2,116.2,-105.275,2,44.275,0,p23,WY
1139,0101000020E61000009A999999999159C03333333333D33F40,841085,1042,Default Symbol,841085,5,573,-102.275,3,31.825,1,p62,TX
1140,0101000020E6100000CDCCCCCCCC0458C09A99999999393D40,849342,1043,Default Symbol,849342,5,580.1,-96.075,3,29.225,0,p65,TX
1141,0101000020E61000003333333333FB51C0CDCCCCCCCCDC4440,850144,1044,Default Symbol,850144,2,43,-71.925,1,41.725,0,p132,CT
1142,0101000020E610000033333333338B5EC00000000000B04340,856045,1045,Default Symbol,856045,5,712.4,-122.175,3,39.375,1,p9,CA
1143,0101000020E610000033333333333B59C0CDCCCCCCCC5C4040,871146,1046,Default Symbol,871146,5,153.9,-100.925,3,32.725,1,p60,TX
1144,0101000020E6100000CDCCCCCCCC7457C00000000000D04040,874697,1047,Default Symbol,874697,2,609,-93.825,2,33.625,0,p85,AR
1145,0101000020E610000033333333338B56C00000000000504340,875399,86,Default Symbol,875399,2,18.2,-90.175,5,38.625,0,p72,MO
1146,0101000020E610000033333333338B56C00000000000504340,875399,1048,Default Symbol,875399,5,18.6,-90.175,3,38.625,0,p72,MO
1147,0101000020E6100000CDCCCCCCCCD459C03333333333634040,883352,1049,Default Symbol,883352,6,658.4,-103.325,3,32.775,1,p47,NM
1148,0101000020E61000009A999999993156C00000000000504040,883620,1050,Default Symbol,883620,5,839.8,-88.775,2,32.625,1,p88,MS
1149,0101000020E61000009A99999999715EC09A99999999094340,884383,1051,Default Symbol,884383,5,619.7,-121.775,3,38.075,1,p9,CA
1150,0101000020E61000003333333333CB51C0CDCCCCCCCC3C4640,891923,1052,Default Symbol,891923,2,67.5,-71.175,1,44.475,0,p130,NH
1151,0101000020E61000009A99999999615EC09A99999999094340,891963,1053,Default Symbol,891963,5,315,-121.525,3,38.075,0,p9,CA
1152,0101000020E610000066666666661E5EC06666666666964240,911906,1054,Default Symbol,911906,2,12.5,-120.475,1,37.175,1,p9,CA
1153,0101000020E61000009A99999999A157C0CDCCCCCCCC6C3F40,912854,1055,Default Symbol,912854,2,44,-94.525,1,31.425,0,p63,TX
1154,0101000020E61000003333333333DB54C0CDCCCCCCCCDC4440,913505,1056,Default Symbol,913505,2,135,-83.425,5,41.725,0,p111,OH
1155,0101000020E610000033333333332B58C06666666666364640,922140,1057,Default Symbol,922140,5,324,-96.675,3,44.425,0,p38,SD
1156,0101000020E6100000CDCCCCCCCC5458C00000000000203F40,1123030,1058,Default Symbol,1123030,5,1434,-97.325,3,31.125,1,p63,TX
1157,0101000020E61000006666666666CE52C00000000000F04340,1124417,1059,Default Symbol,1124417,5,860,-75.225,3,39.875,0,p126,NJ
1158,0101000020E6100000CDCCCCCCCCA457C00000000000904340,1127605,1060,Default Symbol,1127605,2,5,-94.575,2,39.125,0,p54,MO
1159,0101000020E61000009A999999992158C03333333333E34040,1133698,1061,Default Symbol,1133698,5,720,-96.525,3,33.775,0,p63,TX
1160,0101000020E61000003333333333DB5CC09A99999999E94140,1134407,1062,Default Symbol,1134407,2,7.5,-115.425,5,35.825,1,p13,NV
1161,0101000020E610000000000000000855C09A99999999894040,1143769,1063,Default Symbol,1143769,2,60,-84.125,1,33.075,1,p94,GA
1162,0101000020E610000033333333339B5EC03333333333A34740,1144030,1064,Default Symbol,1144030,2,64,-122.425,1,47.275,1,p1,WA
1163,0101000020E61000009A99999999115EC00000000000904240,1161596,1065,Default Symbol,1161596,2,12.5,-120.275,1,37.125,1,p9,CA
1164,0101000020E610000066666666663E5DC06666666666F64540,1168279,1066,Default Symbol,1168279,5,318.5,-116.975,3,43.925,0,p15,ID
1165,0101000020E610000000000000009854C06666666666C63D40,1173151,1067,Default Symbol,1173151,2,116.1,-82.375,1,29.775,1,p101,FL
1166,0101000020E610000066666666668E56C0CDCCCCCCCC5C4340,1181091,1068,Default Symbol,1181091,2,78,-90.225,5,38.725,0,p81,IL
1167,0101000020E610000033333333336B54C03333333333A34040,1181214,1069,Default Symbol,1181214,2,20.8,-81.675,1,33.275,0,p96,SC
1168,0101000020E61000009A99999999215AC09A99999999294340,1196724,1070,Default Symbol,1196724,5,200,-104.525,3,38.325,1,p34,CO
1169,0101000020E610000066666666666E59C09A99999999694740,1319175,1071,Default Symbol,1319175,2,5.3,-101.725,5,46.825,0,p36,ND
1170,0101000020E61000009A999999995158C00000000000B04440,1358974,1072,Default Symbol,1358974,2,71.4,-97.275,2,41.375,0,p40,NE
1171,0101000020E610000000000000008852C06666666666564440,1502940,1073,Default Symbol,1502940,5,755,-74.125,3,40.675,1,p126,NJ
1172,0101000020E610000033333333339B52C0CDCCCCCCCC3C4440,1503622,1074,Default Symbol,1503622,5,700,-74.425,3,40.475,0,p126,NJ
1173,0101000020E610000066666666662E5AC00000000000904440,1573104,1075,Default Symbol,1573104,5,135,-104.725,3,41.125,1,p24,WY
1174,0101000020E61000000000000000B854C03333333333434040,1574461,1076,Default Symbol,1574461,2,56,-82.875,1,32.525,0,p94,GA
1175,0101000020E61000003333333333BB56C00000000000203E40,1584122,1077,Default Symbol,1584122,2,4.3,-90.925,5,30.125,0,p58,LA
1176,0101000020E61000000000000000B853C06666666666564240,1585142,1078,Default Symbol,1585142,2,49.9,-78.875,1,36.675,0,p99,VA
1177,0101000020E61000003333333333DB52C09A99999999894340,1648419,1079,Default Symbol,1648419,5,309.2,-75.425,3,39.075,0,p125,DE
1178,0101000020E610000066666666663E53C03333333333834340,1651571,1080,Default Symbol,1651571,2,4.5,-76.975,5,39.025,1,p123,MD
1179,0101000020E61000006666666666DE55C06666666666D64440,1680849,1081,Default Symbol,1680849,2,50,-87.475,5,41.675,1,p105,IN
1180,0101000020E6100000CDCCCCCCCC8454C00000000000E03B40,1744511,1082,Default Symbol,1744511,2,35.025,-82.075,5,27.875,1,p101,FL
1181,0101000020E61000009A999999992155C06666666666564540,1995460,1083,Default Symbol,1995460,5,100,-84.525,3,42.675,1,p103,MI
1182,0101000020E610000033333333334B57C00000000000E03F40,1997368,1084,Default Symbol,1997368,2,78.8,-93.175,1,31.875,0,p58,LA
